time,latitude,longitude,altitude
2023:04:30 12:03:34,40.7809,-73.9747,26.415178737838744
2023:04:30 12:03:45,40.78091944444444,-73.97471666666667,26.469333422077273
2023:04:30 12:04:05,40.78111944444444,-73.97451111111111,27.06415886958182
2023:04:30 12:04:12,40.78128888888889,-73.97495277777777,26.50752475247525
2023:04:30 12:04:22,40.78125277777778,-73.97518055555555,26.70717569458325
2023:04:30 12:08:25,40.78097222222222,-73.97484722222222,26.704885496183206
2023:04:30 12:09:06,40.78097222222222,-73.97484722222222,26.704885496183206
2023:04:30 12:09:34,40.78097222222222,-73.97484722222222,26.704885496183206
2023:04:30 12:09:50,40.78097222222222,-73.97484722222222,26.704885496183206
2023:04:30 12:10:19,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:10:27,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:10:29,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:10:34,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:10:48,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:10:51,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:10:59,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:11:02,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:11:09,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:11:21,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:11:29,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:11:57,40.780924999999996,-73.97473055555555,26.704885496183206
2023:04:30 12:14:29,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:14:41,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:14:52,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:15:10,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:15:21,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:15:45,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:15:53,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:15:56,40.78092222222222,-73.97471666666667,26.704885496183206
2023:04:30 12:16:10,40.78092222222222,-73.97471666666667,26.704885496183206
